Machine ID,Location,Voting center,Clustered precinct ID,Precincts in the cluster,Abstentions,Number of registered voters,No. of voters who actually voted,No. of valid ballots cast,Turnout (%),"ABELLA, ERNIE (IND)","DE GUZMAN, LEODY (PLM)","DOMAGOSO, ISKO MORENO (AKSYON)","GONZALES, NORBERTO (PDSP)","LACSON, PING (PDR)","MANGONDATO, FAISAL (KTPNAN)","MARCOS, BONGBONG (PFP)","MONTEMAYOR, JOSE JR. (DPP)","PACQUIAO, MANNY PACMAN(PROMDI)","ROBREDO, LENI (IND)","ATIENZA, LITO (PROMDI)","BELLO, WALDEN (PLM)","DAVID, RIZALITO (DPP)","DUTERTE, SARA (LAKAS)","LOPEZ, MANNY SD (WPP)","ONG, DOC WILLIE (AKSYON)","PANGILINAN, KIKO (LP)","SERAPIO, CARLOS (KTPNAN)","SOTTO, VICENTE TITO (NPC)","AFUANG, ABNER (IND)","ALBANI, IBRAHIM (WPP)","ARRANZA, MANG JESS (IND)","BAGUILAT, TEDDY (LP)","BAILEN, AGNES (IND)","BALITA, CARL (AKSYON)","BARBO, LUTZ (PDPLBN)","BAUTISTA, HERBERT BISTEK (NPC)","BELGICA, GRECO (PDDS)","BELLO, SILVESTRE JR. (PDPLBN)","BINAY, JOJO (UNA)","CABONEGRO, ROY (PLM)","CASTRICIONES, BRO JOHN(PDPLBN)","CAYETANO, ALAN PETER (IND)","CHAVEZ, MELCHOR (WPP)","COLMENARES, NERI (MKBYN)","D'ANGELO, DAVID (PLM)","DE LIMA, LEILA (LP)","DEL ROSARIO, MONSOUR (PDR)","DIAZ, DING (PPP)","DIOKNO, CHEL (KANP)","EJERCITO, JV ESTRADA (NPC)","ELEAZAR, GEN. GUILLERMO (PDR)","ERE�O, BRO. ERNIE (PM)","ESCUDERO, CHIZ (NPC)","ESPIRITU, LUKE (PLM)","ESTRADA, JINGGOY (PMP)","FALCONE, BAL FALCON (DPP)","GADON, LARRY (KBL)","GATCHALIAN, WIN (NPC)","GORDON, WOW DICK (BVNP)","GUTOC, SAMIRA (AKSYON)","HONASAN, GRINGO (IND)","HONTIVEROS, RISA (AKBAYAN)","JAVELLANA, RJ (IND)","KIRAM, NUR-MAHAL (IND)","LABOG, ELMER (MKBYN)","LACSON, KUYA ALEX (KP)","LANGIT, REY (PDPLBN)","LEGARDA, LOREN (NPC)","LIM, ARIEL (IND)","MALLILLIN, EMILY (PPM)","MARCOLETA, RODANTE (PDPLBN)","MARCOS, FRANCIS LEO (IND)","MATULA, SONNY (IND)","MINDALANO-ADAM,MARIETA(KTPNAN)","OLARTE, ATTY/DR. LEO (BIGKIS)","PADILLA, DRA. MINGUITA (PDR)","PADILLA, ROBIN (PDPLBN)","PANELO, SAL PANALO (PDPLBN)","PIMENTEL, ASTRA (PDPLBN)","PI�OL, MANNY (NPC)","RICABLANCA, WILLIE JR. (PM)","ROQUE, HARRY SPOX (PRP)","SAHIDULLA, LADY ANNE (PDDS)","SISON, JOPET (AKSYON)","TEODORO, GIBO (PRP)","TRILLANES, ANTONIO IV (LP)","TULFO, IDOL RAFFY (IND)","VALEROS, REY (IND)","VILLANUEVA,JOEL TESDAMAN (IND)","VILLAR, MARK (NP)","ZUBIAGA, CARMEN (IND)","ZUBIRI, MIGZ (IND)",01 KAMALAYAN,02 KM NGAYON NA,03 PSIS,04 AGAP,05 KABAYAN,06 HOME OWNER,07 KAPUSO-PM,08 PDP CARES,09 MARVELOUS TAYO,10 AKO OFW,11 UNITED SENIOR CITIZEN,12 WOW PILIPINAS,13 ALTERNATIBA,14 1-RIDER PARTYLIST,15 1-CARE,16 ABP,17 AKO MUSIKERO,18 AKO BICOL,19 PRAI,20 4PS,21 MAAGAP,22 ABANTE PILIPINAS,23 AKTIBONG KAAGAPAY,24 ALSA BISAYA,25 PROBINSYANO AKO,26 YACAP,27 MAGDALO,28 ACT-CIS,29 HUGPONG FEDERAL,30 TGP,31 ONE COOP,32 BARKADAHAN,33 DUMPER PTDA,34 MALABUNG,35 BH (BAGONG HENERASYON),36 AKMA-PTM,37 IPATUPAD,38 PINUNO,39 LPGMA,40 CLICK PARTY,41 TODA,42 BHW,43 MALASAKIT@BAYANIHAN,44 ABS,45 PASAHERO PARTYLIST,46 ANGAT,47 SOLID-CHANGE,48 BICOL SARO,49 OFW,50 ANG PROBINSIYANO,51 ANAKALUSUGAN,52 PBA,53 PEACE,54 P3PWD,55 S.M.I.L.E,56 AAMBIS-OWA,57 BUTIL,58 LUNAS,59 ANG KOMADRONA,60 KABAKA,61 SAGIP,62 ANG KABUHAYAN,63 AKO I.P.,64 PHILRECA,65 BABAE AKO,66 KB,67 GABRIELA,68 KALINGA,69 STL,70 RECOBODA,71 ANGAT PINOY,72 ANAC-IP,73 DIWA,74 ASENSO PINOY,75 PPP,76 PAMILYA MUNA,77 AYUDA SANDUGO,78 BUKLOD FILIPINO,79 BTS,80 MOCHA,81 ACT TEACHERS,82 ALONA,83 KABALIKAT,84 ALIF,85 1-UTAP BICOL,86 TINGOG,87 H.E.L.P. PILIPINAS,88 TUCP,89 PTA,90 AGIMAT,91 KONTRA BROWNOUT,92 TULUNGAN TAYO,93 DUTERTE YOUTH,94 ABEKA,95 KABATAAN,97 ACTS-OFW,98 RAM,99 USWAG ILONGGO,100 AKO BISAYA,101 KAPAMILYA,102 PUSONG PINOY,103 CWS,104 SILBI,105 CIBAC,106 SUBANEN,107 AKKK,108 BG PARTY-LIST,109 PAMILYANG MAGSASAKA,110 COOP NATCCO,111 FRONTLINERS ANG BIDA,112 KASAMA,113 AKO BISDAK,114 GP PARTY,115 BAHAY,116 MAGSASAKA,117 MARINO,118 UNITED FRONTLINERS,119 L.O.G.R.O. KUSINERO,120 BPO,121 ABANG LINGKOD,122 KUSUG TAUSUG,123 PLM,124 OK PARTYLIST,125 A TEACHER,126 PASADA-CC,127 OFW FAMILY,128 ANGKLA,129 COCOMAN,130 ACT AS ONE,131 AKO ILOCANO AKO,132 TRABAHO,133 PATROL,134 AKO PADAYON,135 ABONO,136 MANILA TEACHERS,137 KOOP-KAMPI,138 MAYPAGASA,139 PVAID,140 TUTOK TO WIN,141 BAYAN MUNA,142 API,143 ARTE,144 ASAP,145 BUNYOG,146 AKBAYAN,147 DAMAYAN,148 WIFI,149 CANCER PARTY LIST,150 1-ANG EDUKASYON,151 UFCC,152 AGRI,153 MAHARLIKA,154 ANAKPAWIS,155 1TAHANAN,156 TURISMO,157 APEC,158 SENIOR CITIZENS PARTYLIST,159 AASENSO,160 AMIN,161 1-PACMAN,162 ABB-NFCPI,163 AN WARAY,164 AP PARTYLIST,165 AKAP PINOY,166 BUHAY,167 ARISE,168 IWI,169 ANG TINIG NG SENIORS,170 LBP,171 IPEACE EPANAW,172 APAT-DAPAT,173 UMA ILONGGO,174 AYUDA,175 SAMBAYANAN,176 AKO BREEDER,177 FPJ,178 LIBRO
HPM180PA01066676,"BARMM, LANAO DEL SUR, MARANTAO, INUDARAN LUMBAC",SULTAN GURO CENTRAL ELEMENTARY SCHOOL,36160033,"0035A, 0036A, 0037A, 0038A",0,771,753,753,97.66,0,0,24,0,1,529,96,0,0,52,2,0,1,546,1,51,35,4,41,11,75,2,10,5,40,3,69,9,10,93,3,4,89,6,13,5,14,14,4,34,41,36,4,63,15,26,2,31,65,43,642,33,44,0,66,3,7,5,119,2,3,9,4,11,70,1,59,545,37,24,13,5,47,18,7,41,17,84,2,71,86,6,240,2,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,3,74,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,45,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,96,0,0,0,0,1,0,0,188,0,0,0,0,0,0,0,0,142,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01005572,"BARMM, LANAO DEL SUR, MARANTAO, INUDARAN LUMBAC",SULTAN GURO CENTRAL ELEMENTARY SCHOOL,36160034,"0038B, 0038C, 0039A, 0039B",0,800,765,765,95.62,0,0,89,0,2,387,54,0,0,71,2,1,1,404,0,136,35,2,26,8,47,7,11,3,37,3,49,7,7,58,4,0,59,4,14,3,17,13,4,42,32,30,2,44,16,27,4,22,52,154,518,23,33,4,32,5,21,3,93,2,5,9,6,3,33,3,27,491,24,14,10,3,21,14,9,28,18,94,1,26,82,6,136,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,105,0,4,7,86,1,0,0,0,0,2,0,0,0,0,0,0,7,0,0,137,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,1,0,0,1,0,3,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,61,1,1,0,1,42,0,0,71,1,0,0,0,0,0,0,0,53,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01039567,"BARMM, LANAO DEL SUR, MARANTAO, KIALDAN",DAANA INGUD BACONG ELEMENTARY SCHOOL,36160035,"0040A, 0041A, 0041B",0,600,508,508,84.66,3,0,26,1,1,315,16,0,2,38,3,1,1,224,4,30,37,0,36,6,98,9,10,3,23,9,50,4,10,35,6,8,36,3,5,2,18,5,8,22,32,23,7,15,14,24,5,16,26,23,325,6,29,3,44,3,26,6,56,2,7,8,12,6,33,2,21,339,16,17,3,6,16,17,4,8,21,84,4,28,43,4,127,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,224,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,29,1,0,0,0,43,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01092267,"BARMM, LANAO DEL SUR, MARANTAO, KIALDAN",DAANA INGUD BACONG ELEMENTARY SCHOOL,36160036,"0042A, 0042B",0,320,242,242,75.62,2,0,13,0,0,173,9,0,2,20,1,1,0,114,0,13,23,0,24,1,39,1,13,2,8,2,28,0,2,12,1,3,22,1,1,3,15,8,5,17,13,10,2,9,13,15,1,4,13,16,185,5,21,1,23,0,13,0,32,3,0,1,2,1,16,0,14,166,6,8,1,3,3,11,1,6,11,38,1,15,19,1,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,124,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,17,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01078167,"BARMM, LANAO DEL SUR, MARANTAO, LUBO",DAANA INGUD BACONG ELEMENTARY SCHOOL,36160037,"0043A, 0044A, 0045A",1,499,496,496,99.39,1,0,33,0,2,327,22,0,1,66,6,1,0,256,2,43,70,0,33,6,52,6,8,5,21,5,37,3,3,44,3,4,38,2,5,5,10,15,7,7,27,6,7,28,4,28,5,11,30,15,387,16,28,2,46,5,11,8,52,6,3,4,11,2,39,3,35,387,10,11,2,5,9,20,6,13,40,76,3,27,31,4,124,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,7,0,0,98,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,148,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01042663,"BARMM, LANAO DEL SUR, MARANTAO, LUBO",DAANA INGUD BACONG ELEMENTARY SCHOOL,36160038,"0045B, 0045C",0,345,201,201,58.26,2,0,6,0,0,145,8,0,0,31,3,1,0,71,0,27,43,1,16,2,48,1,3,9,14,5,25,3,6,40,3,2,30,2,3,2,12,8,1,18,21,8,3,14,3,18,4,5,18,14,167,13,15,2,37,3,14,5,30,1,6,7,4,3,27,2,8,178,8,13,4,2,9,17,6,7,13,58,1,13,25,9,59,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,32,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,47,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01017306,"BARMM, LANAO DEL SUR, MARANTAO, LUMBAC KIALDAN",DAANA INGUD BACONG ELEMENTARY SCHOOL,36160039,"0047A, 0047B, 0048A, 0048B",1,697,538,538,77.18,2,2,17,0,1,372,36,0,2,80,4,1,1,330,1,25,51,3,37,10,77,4,5,4,18,8,64,6,6,51,15,7,78,9,7,2,20,20,7,34,37,15,9,26,5,40,3,18,48,22,400,30,40,2,58,2,10,6,83,7,10,4,7,8,51,5,21,423,28,32,7,4,20,17,6,31,28,82,4,44,70,6,143,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,7,0,1,0,0,2,0,0,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,23,0,1,121,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,1,1,0,0,0,1,3,0,0,61,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,2,0,0,0,2,1,0,0,0,1,0,15,0,0,0,0,0,0,0,53,0,1,0,0,0,0,1,0,78,0,0,3,0,7,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01058094,"BARMM, LANAO DEL SUR, MARANTAO, MANTAPOLI",DAANA INGUD BACONG ELEMENTARY SCHOOL,36160040,"0049A, 0050A",0,400,225,225,56.25,2,0,23,0,1,136,14,0,2,40,1,0,1,121,2,34,23,0,21,4,33,1,5,5,3,3,23,1,3,46,2,2,33,1,5,1,5,8,1,11,28,17,2,24,6,28,2,8,15,21,196,5,13,0,14,2,8,2,42,4,1,1,2,0,24,1,10,200,13,5,1,1,11,7,1,6,10,42,4,16,24,5,83,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,2,0,0,24,0,0,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HPM180PA01051466,"BARMM, LANAO DEL SUR, MARANTAO, MANTAPOLI",DAANA INGUD BACONG ELEMENTARY SCHOOL,36160041,"0050B, 0051A, 0052A",0,569,306,306,53.77,1,0,33,0,1,197,15,0,2,45,5,1,2,142,3,36,28,1,45,8,77,6,5,4,15,5,48,2,4,60,2,6,55,4,7,6,21,17,3,18,25,26,5,33,4,27,7,15,35,33,246,11,37,6,61,5,14,9,65,7,4,9,9,5,67,3,36,255,7,21,7,6,8,27,4,7,21,76,6,34,52,3,96,1,0,0,0,0,0,0,1,0,5,1,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,38,0,1,54,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,2,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,2,0,0,6,1,0,0,0,0,0,1,0,23,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,7,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01002415,"BARMM, LANAO DEL SUR, MARANTAO, MATAMPAY",DAANA INGUD BACONG ELEMENTARY SCHOOL,36160042,"0054A, 0054B, 0055A",0,530,508,508,95.84,0,0,3,0,0,333,4,0,0,152,5,1,0,254,2,39,107,8,27,4,20,3,3,2,13,1,29,0,3,35,1,1,40,2,1,1,22,5,1,8,15,12,1,14,3,19,0,7,41,14,460,6,42,6,16,0,10,0,31,1,2,2,1,0,22,1,26,442,5,4,0,3,6,6,1,7,12,40,0,40,23,10,106,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,57,0,0,0,2,0,26,0,0,0,0,0,0,0,0,0,0,1,0,0,111,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,187,1,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

HPM180PA01050613,"BARMM, LANAO DEL SUR, MARANTAO, MAUL ILIAN",SULTAN DISOMIMBA CENTRAL ELEMENTARY SCHOOL,36160044,"0058A, 0059A",0,358,321,321,89.66,0,0,52,0,0,134,95,0,0,28,1,0,0,264,0,15,20,0,3,0,9,0,0,0,4,0,6,0,0,123,0,0,13,0,1,0,1,4,0,4,8,9,0,1,0,4,0,1,14,178,297,1,4,0,3,0,0,0,67,0,0,0,0,0,64,0,1,260,1,13,2,0,1,0,0,0,0,13,0,81,79,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,104,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01006175,"BARMM, LANAO DEL SUR, MARANTAO, MAUL ILIAN",SULTAN DISOMIMBA CENTRAL ELEMENTARY SCHOOL,36160045,"0060A, 0060B, 0060C",0,508,374,374,73.62,0,0,1,0,1,151,109,0,0,93,1,0,0,219,0,18,108,2,6,0,32,0,2,3,15,1,25,2,2,114,0,1,38,0,9,0,8,3,1,67,13,14,0,11,4,5,1,7,109,179,308,10,33,1,18,1,6,1,35,0,1,0,1,3,72,0,11,264,16,7,0,0,6,7,1,4,4,32,0,96,93,9,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,116,0,0,0,0,0,0,0,0,25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01084259,"BARMM, LANAO DEL SUR, MARANTAO, MAUL LUMBACA INGUD",SULTAN DISOMIMBA CENTRAL ELEMENTARY SCHOOL,36160046,"0062A, 0063A, 0063B",1,573,516,516,90.05,0,0,7,0,0,441,13,1,3,38,8,0,0,162,1,82,59,25,70,1,73,2,0,2,18,1,54,6,3,37,1,0,46,3,5,0,3,7,0,12,30,10,2,25,3,19,3,9,28,17,453,16,26,0,65,1,9,2,64,2,0,0,3,2,78,0,13,436,18,35,2,0,14,11,3,12,15,41,2,22,51,5,138,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,246,1,0,2,0,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,30,0,0,8,0,0,0,0,0,43,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01072128,"BARMM, LANAO DEL SUR, MARANTAO, MAUL LUMBACA INGUD",SULTAN DISOMIMBA CENTRAL ELEMENTARY SCHOOL,36160047,"0063C, 0063D",0,400,375,375,93.75,1,2,6,0,3,245,20,0,2,60,6,1,0,160,1,21,67,4,52,4,61,1,6,5,17,3,34,4,7,47,5,2,88,4,7,3,11,13,3,25,37,13,0,44,3,29,4,10,34,43,260,18,46,5,49,1,7,4,87,5,4,5,6,2,35,2,22,256,10,18,6,4,13,12,7,7,60,57,0,23,29,3,118,0,1,0,0,1,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,107,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,18,0,0,49,1,0,0,0,0,20,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01057871,"BARMM, LANAO DEL SUR, MARANTAO, NATARON",BACAYAWAN ELEMENTARY SCHOOL,36160048,"0064A, 0064B, 0065A",1,519,404,404,77.84,1,0,16,1,0,279,14,0,3,74,9,1,0,147,2,66,65,3,37,2,52,4,5,4,22,2,40,4,4,46,4,7,40,5,3,3,11,15,3,19,33,21,2,27,3,27,4,15,41,10,322,16,26,2,45,1,13,3,61,4,2,12,8,4,50,1,27,307,15,14,14,3,22,18,3,18,12,100,4,21,33,2,117,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,38,0,1,30,1,3,1,3,0,0,0,0,0,14,0,0,0,0,0,0,14,0,0,10,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,15,1,0,1,0,0,0,0,52,0,0,0,0,1,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,35,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPM180PA01002541,"BARMM, LANAO DEL SUR, MARANTAO, NATARON",BACAYAWAN ELEMENTARY SCHOOL,36160049,"0065B, 0065C",0,387,289,289,74.67,1,0,10,0,0,226,13,0,0,35,4,2,1,155,2,33,35,4,32,5,77,3,5,4,19,7,28,7,6,43,1,3,29,6,7,2,12,12,2,16,15,28,3,22,4,18,7,8,25,14,262,14,25,3,53,4,10,6,39,2,1,5,6,3,39,1,27,245,11,15,9,6,9,15,4,17,16,60,2,22,30,3,133,0,0,0,0,2,0,0,0,2,1,0,1,0,2,0,0,0,0,0,1,0,0,10,0,0,18,1,1,1,7,0,0,0,0,2,27,0,1,0,0,0,0,6,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,1,0,0,48,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,11,0,0,0,0,0,1,0,0,27,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
